"Species"	"Long"	"Lat"
"Adeqsp108"	-72.2916666666667	61.2083333333333
"Adeqsp108"	-67.375	66.2916666666666
"Adeqsp108"	-69.7083333333334	59.875
"Adeqsp108"	-64.5416666666667	65.4583333333333
"Adeqsp108"	-73.375	60.125
"Adeqsp108"	-71.375	59.4583333333333
"Adeqsp108"	-71.2916666666667	67.0416666666666
"Adeqsp108"	-76.5416666666667	58.875
"Adeqsp108"	-68.2916666666667	65.4583333333333
"Adeqsp108"	-69.4583333333334	66.625
"Adeqsp108"	-72.4583333333334	65.4583333333333
"Adeqsp108"	-73.875	66.125
